38b25f74-1b8f-4107-a9ad-016f00be1747,22 Sherry St ,Port Augusta West,SA,5700,2016-03-22 01:35:07,2016-03-22 01:35:07,726be070-b520-11e5-9464-5b3f2a16f175,7f80e356-d208-4c4e-bdbd-8fc9bce4352a,49
3a9c866d-5236-4fc7-a8f4-f49d28defdbe,6 Beach Tce,Port Kenny,SA,5671,2018-07-25 02:52:49,2018-07-25 02:52:49,726be070-b520-11e5-9464-5b3f2a16f175,a5130758-a4db-4437-9947-ed2bbabbd246,19
3c0780ab-c75a-4dcf-b096-2cfddf038018,8 Explorer Drive,Port Lincoln,SA,5606,2018-09-12 02:54:21,2018-09-12 02:54:21,726be070-b520-11e5-9464-5b3f2a16f175,d5842f1b-be3f-4e13-9595-f95ad6e0f727,50
3cc8e12f-df10-4ec5-b3d0-57e96740ad07,1 home st,Adelaide,South Australia,5006,2016-10-22 07:33:06,2016-10-22 07:33:06,726be070-b520-11e5-9464-5b3f2a16f175,,0
3ccd31b1-058a-4fa4-bfbb-b2d0f4707df3,20 Penmarric lane,Port Lincoln,SA,5607,2017-05-26 04:57:58,2017-05-26 04:57:58,726be070-b520-11e5-9464-5b3f2a16f175,748d0673-ce29-4371-8a93-80a4a63a12bb,31
3d4386b5-4041-4fa7-89e1-e1f6a5219bf4,1 home st,Adelaide,South Australia,5006,2016-10-23 11:49:52,2016-10-23 11:49:52,726be070-b520-11e5-9464-5b3f2a16f175,,0
3d5a91d9-b273-4d8e-bf43-5c9c6eaa116e,4 Bowman Rd,Stirling North,SA,5710,2017-12-13 02:44:48,2017-12-13 02:44:48,726be070-b520-11e5-9464-5b3f2a16f175,683dc7d7-4050-4509-870f-1b749d77fdb2,49
3dbc579e-5cd4-499c-a5d1-74aa9d855f2a,2 roxby road,Port lincoln,Sa,5606,2017-05-01 02:20:35,2017-05-01 02:20:35,726be070-b520-11e5-9464-5b3f2a16f175,cc2b4474-1080-4a04-95a9-5f1d0bbe6efd,50
3e37c57f-343b-4e1c-b530-23a8d41e9bcd,217 Richardson Road,Boston,SA,5607,2018-08-09 00:43:53,2018-08-09 00:43:53,726be070-b520-11e5-9464-5b3f2a16f175,08dfc894-3e20-4044-90f1-3e47706cef7d,31
3f566c72-9c5d-4cc7-bd74-e2d454cffdfa,159 Shirley St (St Eyre),Port Augusta West,SA,5700,2016-03-07 02:34:30,2016-03-07 02:46:41,726be070-b520-11e5-9464-5b3f2a16f175,2c92f5e7-2e6c-4bfa-8c82-69e02a9a2d65,49
40ae46b6-d3ed-4e10-ac11-f890f554f853,45 Flinders Highway,Port Kenny,SA,5671,2018-07-19 01:54:19,2018-07-19 01:54:19,726be070-b520-11e5-9464-5b3f2a16f175,1734e8e2-2835-4dd4-bd3a-6d21f9e3ae58,19
40f24d2b-610d-4d4d-963b-3bf770010b8b,542 Palabie Rd,Wuddina,South Australia,5652,2016-04-21 05:58:45,2016-04-21 05:58:45,726be070-b520-11e5-9464-5b3f2a16f175,55d87283-3926-40cf-a025-7d856301ee78,69
41262ab9-1879-495a-8449-1fd4382a4a29,46 Beach Tce,Elliston,SA,5670,2018-07-25 03:43:32,2018-07-25 03:43:32,726be070-b520-11e5-9464-5b3f2a16f175,8316bdf4-5556-4d6f-8556-1bf44e2519de,19
459c4656-bac1-45da-a17c-79f278a01279,1 home st,Adelaide,South Australia,5006,2016-10-23 11:27:26,2016-10-23 11:27:26,726be070-b520-11e5-9464-5b3f2a16f175,,0
47dc4ddd-1887-4474-9fbe-2df5ea346f72,66 Tiatuckia Drive,Tiatuckia,SA,5605,2016-11-03 04:25:35,2016-11-03 04:25:35,726be070-b520-11e5-9464-5b3f2a16f175,f9199291-662e-480d-887a-16975a24edbf,31
49b89db2-a85e-4bf6-bd4f-357565f72038,46-52 cockatoo road ,Endeavour Heights 2,SA,5607,2018-07-17 04:29:04,2018-07-17 04:29:04,726be070-b520-11e5-9464-5b3f2a16f175,db4af573-843f-4ff6-a010-d0b04cf7fb6a,31
4c0b24fe-ea6b-4962-8bd0-eb3ba5a221aa,1659 Hegarton Rd ,Mangalo,SA,,2018-10-05 02:26:47,2018-10-05 02:26:47,726be070-b520-11e5-9464-5b3f2a16f175,1f1ec21b-398b-4de9-a6da-f06c98155f80,15
4c0ca63a-315d-4585-b836-366447ecf1af,677 Lincoln hwy,Tiatuckia,SA,5607,2018-03-02 06:07:40,2018-03-02 06:07:40,726be070-b520-11e5-9464-5b3f2a16f175,7739244d-ca77-4737-b39b-1f36ef18e4be,31
4c21f4d7-29c1-4111-bf89-f5ab4c18bec0,137 Shirley St (St Eyre),Port Augusta West,SA,5700,2016-03-07 02:22:29,2016-03-07 02:22:29,726be070-b520-11e5-9464-5b3f2a16f175,a749ad4a-649c-4dce-b771-f6e043a1e935,49
4e19fc6e-9cff-43f8-96df-07f590ddd4af,17 Sherry Road,Port Augusta West,SA,5700,2016-03-07 02:58:13,2016-03-07 02:58:13,726be070-b520-11e5-9464-5b3f2a16f175,713650ed-4c0c-41b5-a31f-3080fda8ddac,49
4ef6e8cc-9e95-444e-bb0e-6b6fa5f964e6,16 Natasha Drive,Poonindie,SA,5607,2018-05-21 02:22:25,2018-05-21 02:22:25,726be070-b520-11e5-9464-5b3f2a16f175,708577fa-8411-4aa5-8786-02b82f03a518,31
51901677-0b08-49fa-8913-ad9a247a59d6,1 home st,Adelaide,South Australia,5006,2016-10-23 11:19:57,2016-10-23 11:19:57,726be070-b520-11e5-9464-5b3f2a16f175,,0
52956dc2-1c09-41bf-b31d-89ba589f43dd,31 Progress Ave,Stirling North,SA,5710,2018-06-05 02:27:32,2018-06-05 02:27:32,726be070-b520-11e5-9464-5b3f2a16f175,7f42de74-fc06-4297-b020-5bb7322569c5,49
53803576-6ca7-4129-aefd-2d6001f357c1,10 bosanquet,Ceduna,Sa,5690,2016-10-28 01:13:57,2016-10-28 01:13:57,726be070-b520-11e5-9464-5b3f2a16f175,cb7fdb8e-8058-4455-934c-ff0987d29f60,12
55b1e434-fb7c-48d0-a421-24e3673a3286,49 Bosanquet Blvd,Ceduna Waters,SA,5607,2018-02-07 04:01:03,2018-02-07 04:01:03,726be070-b520-11e5-9464-5b3f2a16f175,7079f7b5-9848-4d42-935a-98f81417fb41,12
58207524-5e43-4fe8-9b88-324129f7e78f,256 Shelly Beach Road Shelly Beach,Dutton Bay West,SA,5607,2016-02-22 05:10:10,2016-02-22 05:13:42,726be070-b520-11e5-9464-5b3f2a16f175,ada76493-146b-48a9-9bc6-f9a39deb53f2,31
